id name keystroke10 keystroke20 keystroke30 keystroke40 keystroke50 keystroke60 keystroke70 keystroke80 keystroke90 keystroke100 keystroke110 keystroke120 keystroke130 keystroke140 keystroke150 keystroke160 keystroke170 ouliers essay_sent essay_type
2751 GunControl 19 33 17 16 22 60 42 50 59 64 28 26 21 13 3 2 2 17 2 True
2752 GunControl 29 38 6 21 18 31 30 40 38 36 5 2 1 1 0 0 0 1 8 True
2753 GunControl 29 48 21 20 15 45 22 36 44 45 5 1 2 2 1 0 0 1 2 Fake
2754 GunControl 22 40 13 12 22 49 38 42 34 30 5 1 0 0 1 0 0 0 4 Fake
2755 GunControl 23 45 15 19 17 39 34 38 43 48 2 3 0 1 1 0 0 1 2 True
2756 GunControl 2 51 16 21 22 48 36 53 53 101 40 31 27 21 5 1 4 16 8 True
2757 GunControl 3 50 18 16 18 56 36 53 60 131 47 36 23 26 4 6 2 16 8 Fake
2758 GunControl 2 46 16 22 15 57 35 32 56 107 68 47 23 18 2 1 4 10 8 Fake
2759 GunControl 3 31 18 24 17 57 39 48 56 116 34 36 37 29 2 0 0 5 8 True
2760 GunControl 31 63 39 37 13 32 26 20 12 3 5 2 1 1 0 0 1 1 6 True
2761 GunControl 80 59 71 78 44 56 37 28 13 7 7 4 3 1 1 0 1 1 2 Fake
2762 GunControl 38 40 47 36 17 34 28 21 11 13 9 6 3 2 0 0 0 0 6 Fake
2763 GunControl 67 73 60 72 46 57 44 41 26 19 8 6 7 2 1 2 1 6 2 True
2764 GunControl 11 14 10 8 8 8 8 17 19 33 38 39 25 11 4 4 1 10 2 True
2765 GunControl 6 11 14 10 4 6 10 8 14 28 40 17 14 12 5 5 2 12 1 Fake
2766 GunControl 12 10 10 10 5 6 8 9 14 38 29 28 21 15 4 1 0 7 1 Fake
2767 GunControl 11 14 12 6 6 8 10 21 35 51 32 32 13 13 5 4 2 12 2 True
2768 GunControl 23 63 26 40 33 139 83 96 31 38 9 7 4 5 2 2 1 11 7 True
2769 GunControl 13 42 18 20 21 77 27 35 11 7 2 3 2 1 0 1 0 4 8 Fake
2770 GunControl 14 36 18 16 26 92 45 54 24 15 1 0 2 6 4 0 1 10 8 Fake
2771 GunControl 31 89 40 38 41 165 82 123 56 56 12 11 16 8 7 1 2 18 7 True
2772 GunControl 34 33 26 18 28 23 15 24 14 21 6 10 2 5 1 1 2 3 8 True
2773 GunControl 18 22 23 13 17 26 16 17 12 11 7 8 4 5 3 2 1 7 8 Fake
2774 GunControl 30 21 15 23 14 20 21 25 14 12 5 10 8 4 8 5 2 9 8 Fake
2775 GunControl 18 22 20 21 14 22 18 29 12 19 8 6 10 5 3 6 1 8 8 True
2776 GunControl 27 25 25 14 9 11 4 7 5 15 10 13 16 19 20 24 18 78 8 True
2777 GunControl 32 33 11 6 8 7 5 7 5 11 3 14 16 22 18 27 14 77 4 Fake
2778 GunControl 29 28 13 12 8 7 3 9 7 12 9 18 25 26 22 24 9 59 4 Fake
2779 GunControl 31 24 12 14 11 12 9 10 8 9 9 15 34 25 22 20 16 55 8 True
2780 GunControl 4 19 24 8 16 15 10 39 32 4 28 22 2 10 1 13 4 21 8 True
2781 GunControl 7 21 14 3 8 24 9 26 25 14 26 10 4 7 2 6 0 10 2 Fake
2782 GunControl 3 18 20 5 10 16 6 28 39 10 34 23 2 13 1 5 6 14 8 Fake
2783 GunControl 5 22 16 2 14 20 5 28 21 7 23 22 3 8 1 4 1 9 5 True
2784 GunControl 26 17 10 23 23 27 33 27 5 8 4 1 0 0 0 0 0 1 2 True
2785 GunControl 22 19 19 24 14 31 29 19 21 9 4 0 1 0 0 0 0 0 2 Fake
2786 GunControl 11 21 12 18 26 29 24 35 17 5 8 2 2 0 0 0 0 0 2 Fake
2787 GunControl 27 18 8 20 32 33 27 26 10 10 3 1 1 1 1 0 0 1 2 True
2788 GunControl 1 7 7 1 20 49 2 42 2 31 22 3 14 2 0 2 1 5 2 True
2789 GunControl 0 10 14 2 16 32 0 41 11 26 21 0 9 5 0 0 0 1 8 Fake
2790 GunControl 0 6 18 2 32 33 1 39 2 25 26 1 7 4 0 0 1 2 8 Fake
2791 GunControl 1 8 12 4 29 36 1 41 9 30 26 1 8 5 0 1 0 2 2 True
2792 GunControl 18 24 11 7 8 14 5 10 12 38 19 22 3 8 0 0 0 2 8 True
2793 GunControl 15 19 24 8 5 10 6 4 8 31 25 17 9 3 0 0 0 4 2 Fake
2794 GunControl 12 17 13 7 8 12 5 10 19 26 28 14 10 11 2 2 0 7 2 Fake
2795 GunControl 19 20 11 13 11 11 11 11 11 27 20 14 10 6 0 0 1 1 2 True
2796 GunControl 19 14 15 14 9 10 9 16 32 43 15 5 3 0 0 1 0 1 4 True
2797 GunControl 23 20 12 12 8 8 11 30 35 29 26 5 5 1 0 1 1 3 2 Fake
2798 GunControl 12 20 21 14 5 14 21 35 29 30 15 11 2 2 0 2 0 5 2 Fake
2799 GunControl 21 24 20 10 12 9 14 23 40 27 14 2 3 2 0 0 0 0 4 True
2800 GunControl 7 24 6 32 18 57 23 36 15 23 4 6 2 1 0 1 0 3 4 True
2801 GunControl 6 33 13 26 14 51 16 36 5 17 5 7 2 2 1 1 1 4 2 Fake
2802 GunControl 10 26 15 32 16 62 23 52 14 29 5 8 4 4 2 3 0 7 4 Fake
2803 GunControl 11 29 14 22 8 51 22 35 13 20 7 8 0 4 0 1 0 3 2 True
2804 GunControl 24 16 14 14 19 18 24 45 46 18 13 9 3 1 1 1 1 5 7 True
2805 GunControl 29 21 16 17 20 28 36 67 57 40 21 12 6 3 2 2 0 5 2 Fake
2806 GunControl 30 32 15 32 34 47 72 80 53 54 26 17 7 9 3 3 2 12 2 Fake
2807 GunControl 8 15 13 24 27 39 51 56 50 35 11 14 5 5 7 4 3 9 7 True
2808 GunControl 25 15 12 19 15 17 22 33 19 7 12 3 1 1 1 0 0 3 8 True
2809 GunControl 23 18 10 15 20 19 34 28 20 15 7 0 1 1 0 0 0 1 2 Fake
2810 GunControl 27 23 9 15 13 24 27 35 19 14 9 3 3 2 0 0 0 1 8 Fake
2811 GunControl 23 14 15 16 22 22 22 21 18 22 15 5 3 1 1 0 0 2 2 True
2812 GunControl 0 22 18 4 12 19 3 14 9 21 27 21 27 15 3 4 1 7 7 True
2813 GunControl 0 19 18 4 18 10 3 14 12 18 19 14 22 30 3 3 1 8 8 Fake
2814 GunControl 0 25 20 18 16 27 7 16 14 23 29 18 28 40 12 17 6 49 8 Fake
2815 GunControl 0 26 27 16 23 36 13 21 12 59 30 15 34 45 17 18 4 56 8 True
2816 GunControl 0 18 17 10 14 21 27 23 28 34 9 5 1 1 2 0 0 1 8 True
2817 GunControl 0 20 10 6 11 25 29 25 49 25 8 11 0 4 0 0 0 3 8 Fake
2818 GunControl 0 11 17 12 11 28 17 28 33 44 12 7 4 0 0 0 0 0 8 Fake
2819 GunControl 0 16 12 7 14 18 27 24 30 36 7 11 4 1 0 2 1 9 8 True
2820 GunControl 17 22 9 21 13 18 12 14 4 14 13 7 7 7 5 0 0 2 7 True
2821 GunControl 12 18 8 18 9 19 7 9 12 18 5 15 11 6 4 0 0 0 2 Fake
2822 GunControl 17 25 14 28 15 25 12 16 14 18 14 6 7 2 0 1 0 3 7 Fake
2823 GunControl 16 27 7 11 16 20 11 23 8 27 14 6 3 2 2 1 0 3 2 True
2824 GunControl 0 3 6 12 6 34 25 31 34 39 9 9 4 2 2 0 0 6 2 True
2825 GunControl 0 7 6 10 9 24 20 25 28 43 20 4 7 2 2 3 2 7 2 Fake
2826 GunControl 0 5 11 5 6 19 15 26 33 58 11 8 4 3 0 2 4 13 2 Fake
2827 GunControl 0 3 7 8 10 26 23 46 25 48 11 8 3 9 1 1 3 14 2 True
2828 GunControl 25 28 18 16 11 20 22 30 27 17 15 7 1 2 2 2 1 5 2 True
2829 GunControl 18 21 13 19 9 15 17 27 22 29 12 7 4 2 1 2 1 4 2 Fake
2830 GunControl 25 12 9 17 19 20 18 16 20 26 6 15 4 5 5 0 0 4 2 Fake
2831 GunControl 24 17 26 25 14 23 14 24 28 33 16 15 6 4 4 2 2 4 2 True
2832 GunControl 2 13 8 15 13 58 34 39 21 31 15 5 2 2 0 0 1 5 8 True
2833 GunControl 0 11 9 8 7 59 29 33 32 43 10 4 1 2 3 0 0 3 5 Fake
2834 GunControl 0 12 6 10 10 52 38 32 36 42 11 6 7 4 1 0 1 2 5 Fake
2835 GunControl 0 5 5 16 11 46 49 38 38 26 8 2 3 3 0 1 2 6 8 True
2836 GunControl 10 5 8 14 13 14 16 20 10 13 13 2 0 2 0 2 0 2 2 True
2837 GunControl 18 9 12 15 9 15 14 14 12 13 6 2 1 0 0 2 0 3 8 Fake
2838 GunControl 9 6 5 10 8 19 11 16 17 11 8 5 0 0 1 0 0 0 8 Fake
2839 GunControl 14 4 5 14 21 22 13 14 11 6 9 5 3 1 1 3 0 4 2 True
2840 GunControl 18 27 35 34 12 25 10 18 10 11 5 2 2 3 1 1 0 2 8 True
2841 GunControl 34 48 36 51 25 37 11 28 19 12 5 2 1 3 1 1 1 7 2 Fake
2842 GunControl 34 36 33 32 23 30 6 23 9 20 5 3 6 4 3 2 1 7 8 Fake
2843 GunControl 37 60 41 36 32 45 16 41 14 13 6 8 2 2 4 3 1 5 2 True
2844 GunControl 105 7 0 2 1 1 7 2 12 1 6 10 5 7 0 5 5 33 2 True
2845 GunControl 157 3 0 0 3 1 6 4 20 4 13 13 1 14 3 16 9 59 8 Fake
2846 GunControl 100 5 1 2 2 1 11 4 9 1 5 9 2 9 1 4 7 27 2 Fake
2847 GunControl 160 3 0 6 5 6 15 8 21 3 13 12 4 10 1 12 7 41 8 True
2848 GunControl 17 29 14 12 8 20 18 30 25 64 15 8 3 1 1 0 0 2 2 True
2849 GunControl 22 30 12 13 10 24 19 13 21 40 13 8 3 2 0 1 0 2 8 Fake
2850 GunControl 21 40 14 19 15 38 28 23 25 54 19 11 4 2 1 0 0 1 8 Fake
2851 GunControl 18 29 19 13 11 39 20 32 24 56 11 8 3 1 0 0 0 1 2 True
2852 GunControl 2 14 13 22 25 39 45 43 33 21 10 10 3 2 0 1 1 2 2 True
2853 GunControl 1 14 14 9 12 26 27 30 30 17 9 7 1 4 0 0 0 0 2 Fake
2854 GunControl 3 12 12 19 20 42 48 50 62 37 18 13 10 4 3 1 1 3 2 Fake
2855 GunControl 3 9 9 12 11 20 27 40 32 39 26 10 5 3 0 2 1 5 2 True
2856 GunControl 27 17 27 75 5 19 79 15 11 46 111 7 3 56 8 3 1 18 2 True
2857 GunControl 7 9 6 35 7 11 36 6 3 23 43 1 3 30 7 0 0 4 5 Fake
2858 GunControl 15 10 19 19 7 8 41 11 3 22 53 3 5 44 10 6 4 21 5 Fake
2859 GunControl 24 32 36 70 28 24 109 28 6 50 162 8 12 84 23 8 3 46 2 True
2860 GunControl 0 14 22 0 35 48 1 40 0 53 35 0 14 6 0 4 0 7 4 True
2861 GunControl 0 20 23 0 31 48 0 59 0 28 15 0 13 6 0 2 0 5 8 Fake
2862 GunControl 0 11 21 0 27 36 0 32 0 46 44 0 12 9 0 8 0 13 8 Fake
2863 GunControl 0 9 24 0 24 45 0 71 0 54 35 0 15 8 0 2 0 9 4 True
2864 GunControl 0 2 0 1 0 1 4 6 8 38 31 17 16 38 15 14 10 50 2 True
2865 GunControl 0 3 0 2 0 6 3 3 7 38 28 18 25 39 12 5 13 45 4 Fake
2866 GunControl 0 2 1 0 1 3 2 4 4 29 17 33 28 31 10 9 8 58 4 Fake
2867 GunControl 0 1 1 0 2 8 2 2 6 22 21 11 25 49 19 18 12 72 2 True
2868 GunControl 7 42 14 16 11 34 25 11 21 23 17 8 5 4 1 1 0 3 7 True
2869 GunControl 3 32 13 9 6 40 20 21 11 36 14 5 7 4 2 1 2 7 8 Fake
2870 GunControl 2 49 13 13 18 55 28 28 20 40 11 4 5 5 0 1 2 6 7 Fake
2871 GunControl 7 58 23 10 14 65 44 22 12 45 8 1 5 4 0 0 0 5 4 True
2872 GunControl 0 1 4 2 1 9 19 13 6 20 49 20 4 12 8 5 3 20 2 True
2873 GunControl 2 2 2 10 3 6 7 14 6 21 67 16 5 10 16 0 4 19 4 Fake
2874 GunControl 18 2 0 1 0 0 1 0 2 4 2 3 2 2 0 0 0 1 4 Fake
2875 GunControl 14 0 0 1 0 3 0 0 0 1 9 1 2 4 3 2 0 5 2 True
2876 GunControl 64 38 42 34 27 38 40 69 46 44 18 14 5 7 3 2 1 7 8 True
2877 GunControl 32 23 16 15 11 19 16 30 23 20 2 6 2 0 2 0 1 2 2 Fake
2878 GunControl 24 21 17 24 10 16 15 30 19 22 14 6 3 2 0 0 0 3 2 Fake
2879 GunControl 61 50 28 30 30 33 38 52 63 28 22 26 9 10 4 6 2 16 8 True
2880 GunControl 26 0 0 0 0 0 0 0 0 0 0 0 4 6 1 3 0 46 5 True
2881 GunControl 37 0 0 0 0 0 0 0 0 0 0 0 2 2 1 7 0 65 6 Fake
2882 GunControl 50 0 0 0 0 0 0 0 0 0 1 0 1 5 0 4 0 50 6 Fake
2883 GunControl 47 1 0 0 0 0 0 0 1 0 0 0 1 11 0 4 0 52 5 True
2884 GunControl 20 24 15 23 25 47 30 25 24 32 5 3 5 0 1 0 0 0 2 True
2885 GunControl 14 9 12 17 15 47 29 18 27 28 7 3 1 6 0 1 0 1 8 Fake
2886 GunControl 39 69 29 43 47 170 73 59 73 92 32 16 12 17 6 2 2 18 4 Fake
2887 GunControl 27 33 28 27 47 96 56 48 67 57 22 22 15 16 6 1 2 17 2 True
2888 GunControl 7 14 12 24 22 32 35 34 28 18 11 3 5 0 1 0 0 1 2 True
2889 GunControl 8 9 13 16 28 28 35 24 22 17 7 5 6 0 1 0 1 1 4 Fake
2890 GunControl 13 15 10 14 13 30 30 29 27 17 11 18 8 5 9 1 0 3 2 Fake
2891 GunControl 15 11 12 16 18 27 25 28 27 20 16 10 2 1 4 2 1 3 4 True
2892 GunControl 0 0 0 0 1 5 12 18 23 22 10 8 4 5 3 4 4 52 2 True
2893 GunControl 0 0 1 1 1 4 9 28 18 25 24 13 10 7 6 7 1 64 4 Fake
2894 GunControl 0 0 0 1 2 4 6 20 15 16 16 13 9 4 7 5 2 76 2 Fake
2895 GunControl 1 0 1 0 0 4 7 22 26 26 17 24 7 9 5 10 3 115 4 True
2896 GunControl 29 23 17 18 12 17 14 13 8 8 7 19 7 15 4 7 1 15 2 True
2897 GunControl 36 25 25 20 19 7 13 9 10 8 7 4 2 17 11 6 2 18 8 Fake
2898 GunControl 27 26 20 17 17 15 12 21 8 10 7 13 14 12 7 4 3 10 2 Fake
2899 GunControl 28 28 18 17 23 14 11 13 9 11 13 17 11 14 9 6 4 15 8 True
2900 GunControl 2 20 26 11 11 12 16 25 24 30 15 7 8 4 1 1 1 4 2 True
2901 GunControl 2 18 30 18 26 21 16 33 29 54 29 20 7 3 5 0 0 7 7 Fake
2902 GunControl 0 17 37 25 29 32 48 48 42 39 28 15 3 4 6 4 2 14 2 Fake
2903 GunControl 1 20 29 19 29 28 38 60 33 37 22 13 2 6 3 2 2 8 4 True
2904 GunControl 4 40 13 16 21 66 21 20 10 14 8 4 6 6 3 0 0 1 2 True
2905 GunControl 0 27 12 18 16 32 21 15 15 12 4 3 1 0 0 0 0 1 2 Fake
2906 GunControl 1 19 15 15 13 33 21 15 13 16 6 2 7 9 2 0 1 4 2 Fake
2907 GunControl 1 18 25 24 29 41 27 27 16 19 5 5 11 8 7 2 0 5 2 True
2908 GunControl 19 21 7 15 8 6 7 6 12 38 28 29 4 3 1 1 0 3 2 True
2909 GunControl 20 15 18 19 9 8 10 15 12 34 27 46 30 11 2 1 1 4 5 Fake
2910 GunControl 10 15 12 7 7 5 8 14 12 33 30 23 15 8 3 6 1 12 2 Fake
2911 GunControl 30 22 9 18 10 14 16 18 34 32 32 43 30 13 4 2 3 9 5 True
2912 GunControl 0 7 11 12 17 70 58 51 34 49 15 14 11 13 3 4 4 24 2 True
2913 GunControl 0 7 7 6 12 34 37 39 23 41 9 12 15 12 6 1 0 11 2 Fake
2914 GunControl 0 9 8 6 7 55 41 38 33 46 13 10 5 18 4 1 2 11 2 Fake
2915 GunControl 0 15 9 10 13 73 69 68 46 29 13 15 11 32 6 4 0 23 2 True
2916 GunControl 36 61 29 26 25 48 29 17 19 19 2 2 2 0 0 0 0 0 8 True
2917 GunControl 32 38 22 18 31 40 22 22 14 14 3 1 0 0 0 0 0 1 2 Fake
2918 GunControl 30 60 31 21 29 55 25 22 19 21 2 1 0 2 0 0 2 4 8 Fake
2919 GunControl 28 45 19 20 29 43 23 24 13 11 3 6 0 1 1 0 0 0 2 True
2920 GunControl 14 14 3 10 7 7 9 10 13 17 15 26 18 20 5 14 2 23 2 True
2921 GunControl 16 9 8 9 2 9 6 19 10 23 19 21 16 28 5 5 4 16 8 Fake
2922 GunControl 6 10 4 6 10 11 7 16 11 17 18 31 22 29 14 16 4 44 2 Fake
2923 GunControl 13 13 6 5 6 12 7 12 11 29 20 29 13 12 6 10 9 26 8 True
2924 GunControl 14 12 5 6 5 11 1 3 4 10 5 15 13 17 15 17 16 58 4 True
2925 GunControl 15 17 3 8 5 8 3 11 8 8 14 19 10 19 11 20 12 61 4 Fake
2926 GunControl 16 5 5 7 7 7 6 15 9 6 8 19 11 22 17 24 11 85 4 Fake
2927 GunControl 15 14 3 11 7 5 9 11 3 8 10 14 24 21 23 20 11 55 4 True
2928 GunControl 40 33 22 39 12 25 29 33 49 25 8 1 1 0 1 1 0 3 8 True
2929 GunControl 37 27 25 24 17 10 28 53 29 23 2 4 2 1 0 0 0 0 8 Fake
2930 GunControl 35 25 26 21 16 27 26 35 36 42 20 13 4 3 3 2 0 4 8 Fake
2931 GunControl 46 39 27 36 18 31 29 51 41 55 16 15 5 4 0 0 0 7 8 True
2932 GunControl 0 3 12 0 17 25 1 76 1 80 44 1 15 12 0 14 0 31 2 True
2933 GunControl 1 12 18 0 24 34 1 82 0 120 55 0 29 14 1 14 0 41 2 Fake
2934 GunControl 1 10 19 1 25 48 1 106 1 114 44 0 13 21 0 12 0 42 2 Fake
2935 GunControl 0 9 9 0 18 22 1 69 0 87 49 0 13 12 0 6 1 31 2 True
2936 GunControl 0 0 133 0 0 47 0 0 0 26 0 0 10 0 0 4 0 6 4 True
2937 GunControl 0 0 116 0 0 50 0 0 0 31 0 0 12 0 0 2 0 3 2 Fake
2938 GunControl 0 0 150 0 0 55 0 0 0 61 0 0 14 0 0 8 0 12 4 Fake
2939 GunControl 0 0 143 0 0 48 0 0 0 36 0 0 16 0 0 3 0 3 2 True
2940 GunControl 26 15 16 33 17 8 26 12 8 11 17 4 1 2 5 0 0 0 2 True
2941 GunControl 29 10 15 42 20 17 12 19 8 16 16 12 3 4 5 5 0 9 2 Fake
2942 GunControl 48 11 19 45 24 6 26 15 16 17 23 15 3 1 4 4 0 6 2 Fake
2943 GunControl 41 10 12 37 13 15 26 19 5 12 11 7 4 2 2 0 1 2 2 True
2944 GunControl 7 49 25 21 27 62 32 19 34 19 5 1 0 0 0 0 0 0 8 True
2945 GunControl 5 46 22 27 23 45 28 26 21 19 3 0 1 1 1 0 0 3 2 Fake
2946 GunControl 7 74 41 45 52 75 30 34 44 23 6 5 0 2 0 0 0 6 8 Fake
2947 GunControl 5 65 26 35 26 52 35 29 16 12 6 2 1 3 0 0 0 2 2 True
2948 GunControl 16 15 10 19 14 18 23 21 15 24 23 21 8 7 7 3 2 12 8 True
2949 GunControl 24 16 21 33 37 39 34 40 29 35 30 31 16 11 3 2 0 9 1 Fake
2950 GunControl 15 14 16 16 25 18 25 21 20 18 16 6 16 11 2 2 3 11 8 Fake
2951 GunControl 21 23 15 21 24 35 43 47 29 38 33 21 16 14 7 4 1 15 1 True
2952 GunControl 75 20 11 16 23 16 4 8 7 30 12 9 11 13 12 10 3 17 8 True
2953 GunControl 97 25 12 23 37 21 15 17 13 33 27 15 12 19 12 18 3 25 2 Fake
2954 GunControl 78 19 10 18 26 21 12 7 20 35 18 21 8 8 17 13 0 22 8 Fake
2955 GunControl 111 35 10 26 30 38 20 10 29 32 24 33 14 13 17 18 2 24 2 True
2956 GunControl 47 2 24 50 2 8 33 16 0 15 9 0 1 5 1 0 0 0 8 True
2957 GunControl 44 1 27 58 0 9 36 12 0 11 22 3 0 5 1 0 1 1 2 Fake
2958 GunControl 40 5 25 40 0 13 46 10 2 13 22 0 0 6 3 0 0 3 8 Fake
2959 GunControl 44 5 26 39 1 15 54 12 2 15 19 0 0 5 5 1 0 2 2 True
2960 GunControl 16 9 17 24 14 20 16 17 13 15 16 6 8 7 3 0 0 5 6 True
2961 GunControl 20 14 23 19 10 19 7 18 21 21 13 11 12 12 7 1 1 6 8 Fake
2962 GunControl 18 10 28 31 10 24 23 19 20 10 5 18 8 13 7 5 2 18 6 Fake
2963 GunControl 19 9 35 27 20 25 15 36 21 24 14 16 10 8 5 2 0 6 8 True
2964 GunControl 2 3 3 4 4 19 23 48 30 27 9 3 5 5 3 4 4 21 2 True
2965 GunControl 1 6 4 7 7 24 27 39 38 28 4 4 2 4 3 2 2 20 8 Fake
2966 GunControl 1 0 5 1 7 33 44 49 35 26 11 3 1 6 6 4 5 23 8 Fake
2967 GunControl 1 3 2 4 9 31 32 36 30 16 7 3 3 4 4 4 3 19 2 True
2968 GunControl 23 27 14 13 9 25 18 32 30 29 7 2 1 2 1 0 0 0 3 True
2969 GunControl 23 28 16 14 18 29 19 24 26 16 2 4 2 0 0 0 0 1 8 Fake
2970 GunControl 29 27 19 17 20 41 23 18 20 15 3 3 1 0 0 1 0 2 8 Fake
2971 GunControl 20 42 16 18 13 44 21 20 16 23 11 2 2 2 0 0 0 1 3 True
2972 GunControl 9 4 12 43 14 5 0 49 5 2 6 41 0 1 0 6 0 6 8 True
2973 GunControl 8 14 16 56 13 2 1 68 6 6 6 53 0 2 0 11 4 17 2 Fake
2974 GunControl 13 2 5 37 5 3 0 46 2 0 7 57 0 2 0 9 1 11 8 Fake
2975 GunControl 6 20 21 20 23 7 0 76 7 1 19 56 0 7 0 18 1 24 2 True
2976 GunControl 5 34 21 23 7 28 25 24 23 76 48 26 27 24 4 1 1 12 4 True
2977 GunControl 0 14 8 9 1 16 12 9 16 31 14 12 17 12 4 1 2 12 5 Fake
2978 GunControl 1 14 8 8 5 18 9 12 15 33 15 18 16 13 2 2 0 7 5 Fake
2979 GunControl 3 32 16 23 7 36 29 20 19 77 47 30 29 30 7 7 8 25 4 True
2980 GunControl 37 16 12 12 10 31 27 24 44 81 34 30 12 10 1 2 0 6 8 True
2981 GunControl 12 12 7 8 3 18 10 19 36 59 24 20 12 3 1 0 0 0 6 Fake
2982 GunControl 24 8 11 7 12 21 14 29 32 77 23 19 9 5 1 1 0 2 6 Fake
2983 GunControl 29 28 13 15 16 35 34 52 41 107 52 38 14 13 1 1 1 10 8 True
2984 GunControl 0 0 0 0 0 1 8 21 20 31 30 33 27 28 10 19 4 27 2 True
2985 GunControl 0 0 0 0 0 0 9 7 24 34 23 37 30 36 25 35 29 130 5 Fake
2986 GunControl 0 0 0 0 0 1 12 23 19 41 21 37 39 22 15 11 3 20 2 Fake
2987 GunControl 0 0 0 0 0 0 10 17 16 29 27 36 28 37 33 34 21 115 5 True
2988 GunControl 12 11 17 6 14 37 13 9 16 31 12 6 9 15 9 1 1 5 8 True
2989 GunControl 13 20 11 10 11 32 12 18 17 42 22 10 12 16 11 3 2 7 8 Fake
2990 GunControl 14 19 9 8 3 24 20 19 16 38 15 13 7 16 4 6 3 15 8 Fake
2991 GunControl 17 19 13 12 13 36 16 19 18 28 15 11 14 23 7 0 3 6 8 True
2992 GunControl 7 32 28 20 14 24 26 54 40 66 46 34 19 10 6 5 0 10 2 True
2993 GunControl 13 58 70 46 48 56 47 67 68 106 73 101 68 46 32 25 6 73 2 Fake
2994 GunControl 2 33 39 39 31 37 38 49 36 77 35 66 42 43 34 29 7 79 2 Fake
2995 GunControl 1 27 35 25 26 26 28 23 26 55 29 33 41 26 23 19 8 51 2 True
2996 GunControl 0 41 8 6 22 17 34 33 29 40 22 15 10 11 4 2 4 11 2 True
2997 GunControl 1 53 15 23 23 26 38 32 30 33 37 17 9 6 7 2 2 6 8 Fake
2998 GunControl 2 34 10 21 29 28 36 41 39 41 29 20 12 10 5 2 1 8 8 Fake
2999 GunControl 1 42 13 11 17 27 23 37 43 33 17 23 14 10 9 4 3 11 2 True
3000 GunControl 5 2 7 8 5 9 12 22 27 29 19 14 3 0 1 3 3 17 2 True
3001 GunControl 8 7 7 9 11 23 25 40 41 35 17 12 6 1 3 3 1 21 8 Fake
3002 GunControl 2 4 4 6 8 14 19 39 37 19 9 7 0 3 2 0 2 18 2 Fake
3003 GunControl 5 7 10 18 12 30 22 50 64 43 13 16 5 2 1 3 1 12 8 True
3004 GunControl 15 12 8 2 9 10 8 16 16 11 14 19 12 9 4 1 3 10 4 True
3005 GunControl 12 17 6 8 11 5 5 15 8 14 16 20 18 11 11 9 1 19 4 Fake
3006 GunControl 19 13 8 12 7 10 14 13 12 16 12 13 14 12 9 13 7 32 4 Fake
3007 GunControl 16 18 13 13 15 18 24 14 14 23 18 17 8 8 3 2 1 8 4 True
3008 GunControl 0 35 14 18 11 37 14 23 24 32 11 9 7 12 1 2 0 2 2 True
3009 GunControl 0 41 8 13 8 24 12 22 18 27 11 15 8 12 0 1 1 6 8 Fake
3010 GunControl 0 32 13 6 17 38 19 11 27 43 10 16 15 18 4 3 3 14 2 Fake
3011 GunControl 0 25 10 15 11 26 13 14 17 27 15 21 13 11 3 2 5 14 8 True
3012 GunControl 14 19 15 25 10 8 32 2 3 48 27 2 1 10 0 0 0 1 2 True
3013 GunControl 18 23 28 28 8 17 42 12 7 64 28 5 2 32 1 0 1 4 2 Fake
3014 GunControl 8 11 10 28 6 14 26 4 4 46 30 0 1 35 1 1 0 8 2 Fake
3015 GunControl 19 18 14 21 16 16 23 7 4 68 33 4 5 51 1 2 2 5 2 True
3016 GunControl 14 34 17 24 26 50 27 22 23 15 4 1 3 1 0 0 1 5 4 True
3017 GunControl 12 24 11 9 17 39 28 20 14 13 2 1 2 1 0 1 0 4 4 Fake
3018 GunControl 11 28 10 19 22 54 18 14 9 8 2 0 0 0 0 1 0 3 4 Fake
3019 GunControl 22 33 22 19 21 75 32 25 15 8 1 1 1 1 0 0 0 9 4 True
3020 GunControl 0 2 0 6 1 13 5 5 3 27 1 35 7 39 1 9 5 34 8 True
3021 GunControl 0 5 1 6 8 15 4 8 3 20 4 41 12 34 3 13 4 38 8 Fake
3022 GunControl 0 2 0 4 6 14 5 9 3 30 2 39 7 27 5 11 3 43 8 Fake
3023 GunControl 0 6 0 4 5 10 5 10 2 23 6 54 4 30 5 11 5 44 8 True
3024 GunControl 19 33 27 18 17 16 10 32 25 26 14 7 4 0 1 0 0 0 2 True
3025 GunControl 27 44 28 22 24 12 16 16 12 26 11 5 1 2 2 2 1 6 4 Fake
3026 GunControl 27 25 17 27 12 18 8 22 24 35 16 11 9 3 3 1 0 3 4 Fake
3027 GunControl 18 25 22 25 18 10 10 15 24 36 20 10 5 2 8 2 0 5 2 True
3028 GunControl 0 13 9 13 13 41 37 36 37 27 2 1 0 0 0 1 1 3 4 True
3029 GunControl 0 14 12 3 9 38 21 36 36 33 10 4 2 1 0 0 0 2 8 Fake
3030 GunControl 0 7 11 13 7 25 26 26 33 49 9 9 10 5 0 1 0 3 4 Fake
3031 GunControl 0 11 5 5 15 36 22 35 38 51 12 6 3 4 1 1 0 1 8 True
3032 GunControl 5 9 14 17 20 17 12 32 7 22 16 13 8 5 4 2 0 4 7 True
3033 GunControl 9 15 6 10 10 20 13 23 14 17 28 14 5 1 2 1 1 4 2 Fake
